headline,date,link,compound_score,sentiment
India economic growth seen stuck in low gear: Reuters Poll,2023-04-20 08:07:39,/news/latest/India-economic-growth-seen-stuck-in-low-gear-Reuters-Poll-43547521/,-0.128,Negative
"IT, Auto Stocks Lead Asian Equities Wednesday Trading",2023-04-19 08:40:12,/quote/stock/BOQII-HOLDING-LIMITED-112977253/news/IT-Auto-Stocks-Lead-Asian-Equities-Wednesday-Trading-43544391/,0.0,Neutral
Abrdn weighs split of private equity assets to draw fresh bids -source,2023-04-19 06:55:14,/quote/stock/ABERDEEN-GROUP-PLC-46736767/news/Abrdn-weighs-split-of-private-equity-assets-to-draw-fresh-bids-source-43543272/,0.4588,Positive
Asian Equities Move Marginally Higher in Tuesday Trading,2023-04-18 08:18:05,/quote/stock/AMBER-INTERNATIONAL-HOLDI-39027941/news/Asian-Equities-Move-Marginally-Higher-in-Tuesday-Trading-43533393/,0.0,Neutral
"Nomura Adjusts HDFC Bank's Price Target to INR1,950 From INR1,885, Keeps at Buy",2023-04-18 03:46:05,/quote/stock/HDFC-BANK-LIMITED-105516154/news/Nomura-Adjusts-HDFC-Bank-s-Price-Target-to-INR1-950-From-INR1-885-Keeps-at-Buy-43528445/,0.0,Neutral
INDIA RUPEE-Rupee dips as strong US data fuels Fed rate hike chances,2023-04-18 03:43:32,/news/latest/INDIA-RUPEE-Rupee-dips-as-strong-US-data-fuels-Fed-rate-hike-chances-43528401/,0.6249,Positive
HDFC Bank set to meet liquidity norms post merger - sources,2023-04-18 01:27:44,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-set-to-meet-liquidity-norms-post-merger-sources-43527308/,0.0,Neutral
Tech Stocks Lead Asian Equities Higher in Monday Trading,2023-04-17 08:10:06,/quote/stock/JIAYIN-GROUP-INC-58195448/news/Tech-Stocks-Lead-Asian-Equities-Higher-in-Monday-Trading-43522829/,0.0,Neutral
HDFC Bank Posts Rise in Fiscal Q4 Consolidated Net Profit,2023-04-17 11:20:06,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Posts-Rise-in-Fiscal-Q4-Consolidated-Net-Profit-43517746/,0.4404,Positive
HDFC Bank Gets Board Nod to Raise INR500 Billion Via Issue of Bonds in FY24,2023-04-17 10:35:05,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Gets-Board-Nod-to-Raise-INR500-Billion-Via-Issue-of-Bonds-in-FY24-43517601/,0.0,Neutral
INDIA STOCKS-Infosys drags down Indian shares,2023-04-17 10:34:38,/quote/stock/INFOSYS-LIMITED-9743342/news/INDIA-STOCKS-Infosys-drags-down-Indian-shares-43517602/,0.128,Positive
"Indian shares to open lower on weak earnings, Fed rate hike worries",2023-04-17 08:22:32,/news/latest/Indian-shares-to-open-lower-on-weak-earnings-Fed-rate-hike-worries-43517336/,-0.6908,Negative
"HDFC Bank Limited Approves the Issuance of Perpetual Debt Instruments (Part of Additional Tier I Capital), Tier II Capital Bonds and Long-Term Bonds (Financing of Infrastructure and Affordable Housing) Up to Total Amount of INR 500,000 Million over the Period of Next Twelve Months Through Private Placement Mode",2023-04-15 06:14:00,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Limited-Approves-the-Issuance-of-Perpetual-Debt-Instruments-Part-of-Additional-Tier-I-Cap-43520148/,-0.1779,Negative
"HDFC Bank Limited, 2023 Earnings Call, Apr 15, 2023",2023-04-15 05:00:00,/quote/stock/HDFC-BANK-LIMITED-105516154/news/Transcript-HDFC-Bank-Limited-2023-Earnings-Call-Apr-15-2023-43501337/,-0.2263,Negative
India HDFC Bank's net profit jumps 19.8% in January-March,2023-04-15 02:17:32,/quote/stock/HDFC-BANK-LIMITED-105516154/news/India-HDFC-Bank-s-net-profit-jumps-19-8-in-January-March-43499695/,0.4404,Positive
HDFC Bank Limited Recommends Dividend,2023-04-15 01:37:00,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Limited-Recommends-Dividend-43509585/,0.0,Neutral
"HDFC Bank Limited Reports Earnings Results for the Fourth Quarter and Full Year Ended March 31, 2023",2023-04-15 01:32:00,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Limited-Reports-Earnings-Results-for-the-Fourth-Quarter-and-Full-Year-Ended-March-31-2023-43509586/,-0.2263,Negative
"Telecoms, Online Retailers Weigh Down Asian Equities in Friday Trading",2023-04-14 08:07:09,/quote/stock/THE9-LIMITED-43354312/news/Telecoms-Online-Retailers-Weigh-Down-Asian-Equities-in-Friday-Trading-43496872/,0.0,Neutral
"Biotech, Telecom Stocks Lead Asian Equities Higher in Thursday Trading",2023-04-13 08:02:06,/quote/stock/BILIBILI-INC-42503507/news/Biotech-Telecom-Stocks-Lead-Asian-Equities-Higher-in-Thursday-Trading-43487612/,0.0,Neutral
HDFC Bank Obtains $300 Million Line of Credit from Export-Import Bank of Korea,2023-04-13 10:36:05,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Obtains-300-Million-Line-of-Credit-from-Export-Import-Bank-of-Korea-43480935/,0.3818,Positive
Indian shares set for muted start as recession fears dent sentiment,2023-04-13 08:31:00,/news/latest/Indian-shares-set-for-muted-start-as-recession-fears-dent-sentiment-43480590/,-0.5267,Negative
"Auto Marketplaces, Tech Stocks Lead Asian Equities Lower in Wednesday Trading",2023-04-12 08:12:06,/quote/stock/JIANPU-TECHNOLOGY-INC-38702343/news/Auto-Marketplaces-Tech-Stocks-Lead-Asian-Equities-Lower-in-Wednesday-Trading-43477482/,-0.296,Negative
India's retail inflation eases below RBI's upper tolerance level,2023-04-12 05:56:54,/news/latest/India-s-retail-inflation-eases-below-RBI-s-upper-tolerance-level-43475952/,0.5423,Positive
HDFC Bank : to plant 3 lakh trees in Mumbai in partnership with Mumbai Port Authority,2023-04-12 03:50:09,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-to-plant-3-lakh-trees-in-Mumbai-in-partnership-with-Mumbai-Port-Authority-43473312/,0.0772,Positive
Cella Space Secures Term Loan from HDFC Bank; Shares Rise 3%,2023-04-12 01:33:06,/quote/stock/CELLA-SPACE-LIMITED-20701857/news/Cella-Space-Secures-Term-Loan-from-HDFC-Bank-Shares-Rise-3-43472417/,0.5423,Positive
HDFC Bank Plans to Raise INR500 Billion From Debt Securities in FY24,2023-04-12 07:51:05,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Plans-to-Raise-INR500-Billion-From-Debt-Securities-in-FY24-43471135/,-0.0772,Negative
"Biotech, Bank Stocks Buoy Asian Equities in Tuesday Trading",2023-04-11 08:13:06,/quote/stock/THE9-LIMITED-43354312/news/Biotech-Bank-Stocks-Buoy-Asian-Equities-in-Tuesday-Trading-43468224/,0.0,Neutral
India's HDFC Bank to raise $6 billion in debt over next 1 year,2023-04-11 05:13:57,/quote/stock/HDFC-BANK-LIMITED-105516154/news/India-s-HDFC-Bank-to-raise-6-billion-in-debt-over-next-1-year-43466261/,-0.3612,Negative
"Tech, Bank Stocks Lead Asian Equities Sharply Lower in Monday Trading",2023-04-10 08:10:06,/quote/stock/TUNIU-CORPORATION-16441311/news/Tech-Bank-Stocks-Lead-Asian-Equities-Sharply-Lower-in-Monday-Trading-43459887/,-0.296,Negative
Tech Stocks Weigh Down Asian Equities in Wednesday Trading,2023-04-05 08:11:13,/quote/stock/FOUR-SEASONS-EDUCATION-CA-38588384/news/Tech-Stocks-Weigh-Down-Asian-Equities-in-Wednesday-Trading-43436762/,0.0,Neutral
"Consumer Goods, IT Stocks Lift Indian Equities to End Higher Midweek",2023-04-05 04:18:13,/quote/index/SENSEX-BSE30-7426/news/Consumer-Goods-IT-Stocks-Lift-Indian-Equities-to-End-Higher-Midweek-43434016/,0.0,Neutral
"INDIA STOCKS-Financials, IT aid rise in Indian shares ahead of RBI rate decision",2023-04-05 03:44:20,/quote/stock/BAJAJ-FINANCE-LIMITED-33647061/news/INDIA-STOCKS-Financials-IT-aid-rise-in-Indian-shares-ahead-of-RBI-rate-decision-43433825/,0.296,Positive
INDIA STOCKS-Financials aid rise in Indian shares ahead of RBI rate decision,2023-04-05 10:26:34,/quote/stock/BAJAJ-FINANCE-LIMITED-33647061/news/INDIA-STOCKS-Financials-aid-rise-in-Indian-shares-ahead-of-RBI-rate-decision-43429839/,0.296,Positive
INDIA STOCKS-Indian shares rise as financials gain on strong quarterly updates,2023-04-05 09:42:41,/quote/stock/BAJAJ-FINANCE-LIMITED-33647061/news/INDIA-STOCKS-Indian-shares-rise-as-financials-gain-on-strong-quarterly-updates-43429746/,0.836,Positive
Indian rupee set to weaken further in coming months,2023-04-05 08:19:08,/news/latest/Indian-rupee-set-to-weaken-further-in-coming-months-43429598/,-0.4215,Negative
INDIA RUPEE-Rupee knocked down by surging oil following output cuts,2023-04-03 03:40:17,/news/latest/INDIA-RUPEE-Rupee-knocked-down-by-surging-oil-following-output-cuts-43413295/,-0.296,Negative
"INDIA RUPEE-Rupee firms on final day of fiscal year, down 8% over period",2023-03-31 04:01:48,/news/latest/INDIA-RUPEE-Rupee-firms-on-final-day-of-fiscal-year-down-8-over-period-43390650/,0.0,Neutral
"HDFC Bank Opens 500th Branch in Tamil Nadu, India",2023-03-31 09:32:05,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Opens-500th-Branch-in-Tamil-Nadu-India-43387904/,0.0,Neutral
HDFC Bank Limited Announces Cessation of Malay Patel as Independent Director,2023-03-30 04:36:00,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-Limited-Announces-Cessation-of-Malay-Patel-as-Independent-Director-43391341/,-0.2263,Negative
"INDIA STOCKS-Financials lead Indian shares higher, Adani stocks rebound",2023-03-29 11:08:44,/news/latest/INDIA-STOCKS-Financials-lead-Indian-shares-higher-Adani-stocks-rebound-43362922/,0.296,Positive
American Depositary Receipts of Asian Stocks Lower Amid Banking Sector Worries,2023-03-27 08:17:05,/quote/stock/GENETRON-HOLDINGS-LIMITED-108665624/news/American-Depositary-Receipts-of-Asian-Stocks-Lower-Amid-Banking-Sector-Worries-43349045/,-0.6124,Negative
American Depositary Receipts of Asian Equities Supported by Possibility of Pause in US Fed's Rate Hikes,2023-03-23 08:13:07,/quote/stock/VNET-GROUP-INC-7855123/news/American-Depositary-Receipts-of-Asian-Equities-Supported-by-Possibility-of-Pause-in-US-Fed-s-Rate-Hi-43322488/,0.3182,Positive
"INDIA BONDS-India bond yields hold steady as traders await H1 borrowing, RBI meet",2023-03-23 05:13:25,/news/latest/INDIA-BONDS-India-bond-yields-hold-steady-as-traders-await-H1-borrowing-RBI-meet-43320390/,0.1027,Positive
HDFC Bank : launches Regalia Gold Credit Card,2023-03-23 04:30:00,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-launches-Regalia-Gold-Credit-Card-43473311/,0.3818,Positive
"Indian banks' dependence on AT1 bonds limited, some impact on pricing likely - analysts",2023-03-21 10:43:25,/quote/stock/CREDIT-SUISSE-GROUP-AG-9364979/news/Indian-banks-dependence-on-AT1-bonds-limited-some-impact-on-pricing-likely-analysts-43296370/,-0.2263,Negative
"Rupee edges up as banking concerns linger ahead of Fed meet, premiums jump",2023-03-20 11:40:16,/news/latest/Rupee-edges-up-as-banking-concerns-linger-ahead-of-Fed-meet-premiums-jump-43287921/,0.0,Neutral
Indian shares set to open lower as banking concerns linger,2023-03-20 08:23:31,/news/latest/Indian-shares-set-to-open-lower-as-banking-concerns-linger-43287524/,0.0,Neutral
"Asian Equities Move Lower in Friday Trading, Look to Close Week Ahead",2023-03-17 08:10:06,/quote/stock/VNET-GROUP-INC-7855123/news/Asian-Equities-Move-Lower-in-Friday-Trading-Look-to-Close-Week-Ahead-43274526/,-0.296,Negative
"INDIA STOCKS-Indian shares end higher in global rebound, but post weekly losses",2023-03-17 03:48:48,/quote/stock/TATA-CONSULTANCY-SERVICES-9743454/news/INDIA-STOCKS-Indian-shares-end-higher-in-global-rebound-but-post-weekly-losses-43271897/,-0.4497,Negative
"Rupee firms as Asian markets power ahead on US, Europe bank rescues",2023-03-17 11:22:46,/news/latest/Rupee-firms-as-Asian-markets-power-ahead-on-US-Europe-bank-rescues-43268755/,0.3182,Positive
Asian Equities Remain Flat in Thursday Trading,2023-03-16 08:17:06,/quote/stock/AURORA-MOBILE-LIMITED-45049870/news/Asian-Equities-Remain-Flat-in-Thursday-Trading-43264748/,0.0,Neutral
"India central bank may let rupee weaken past 83/USD amid global banking turmoil, analysts say",2023-03-16 06:24:18,/news/latest/India-central-bank-may-let-rupee-weaken-past-83-USD-amid-global-banking-turmoil-analysts-say-43262963/,-0.6486,Negative
India cbank may let rupee weaken past 83/USD amid global banking turmoil - analysts,2023-03-16 03:18:42,/news/latest/India-cbank-may-let-rupee-weaken-past-83-USD-amid-global-banking-turmoil-analysts-43259433/,-0.6486,Negative
Banking Crisis Fears Send Asian Equities Tumbling in Wednesday Trading,2023-03-15 08:14:07,/quote/stock/LEJU-HOLDINGS-LIMITED-16300133/news/Banking-Crisis-Fears-Send-Asian-Equities-Tumbling-in-Wednesday-Trading-43253346/,-0.7845,Negative
Tech Stocks Lift Asian Equities Modestly Higher in Tuesday Trading,2023-03-14 08:23:06,/quote/stock/LEJU-HOLDINGS-LIMITED-16300133/news/Tech-Stocks-Lift-Asian-Equities-Modestly-Higher-in-Tuesday-Trading-43242382/,0.0,Neutral
INDIA RUPEE-Rupee logs worst day in five weeks as SVB crisis roils sentiment,2023-03-14 03:40:57,/quote/stock/SVB-FINANCIAL-GROUP-10840/news/INDIA-RUPEE-Rupee-logs-worst-day-in-five-weeks-as-SVB-crisis-roils-sentiment-43237622/,-0.8481,Negative
"Retailers, Tech Stocks Lead Asian Equities Slightly Lower in Monday Trading",2023-03-13 08:27:11,/quote/stock/BILIBILI-INC-42503507/news/Retailers-Tech-Stocks-Lead-Asian-Equities-Slightly-Lower-in-Monday-Trading-43231918/,-0.228,Negative
"India's February retail inflation eases, raises chances of rate hike",2023-03-13 06:25:57,/news/latest/India-s-February-retail-inflation-eases-raises-chances-of-rate-hike-43231215/,0.4767,Positive
"INSTANT VIEW-India's Feb retail inflation marginally eases, remains above cenbank target",2023-03-13 05:57:00,/news/latest/INSTANT-VIEW-India-s-Feb-retail-inflation-marginally-eases-remains-above-cenbank-target-43230545/,0.2516,Positive
"Asian Equities Move Lower in Friday Trading, Set to Close Week Down Over 4%",2023-03-10 09:40:11,/quote/stock/HIGHEST-56593821/news/Asian-Equities-Move-Lower-in-Friday-Trading-Set-to-Close-Week-Down-Over-4-43215249/,-0.296,Negative
"Banks, Financials and Capital Goods Drag Indian Equities to End Lower on Friday",2023-03-10 04:28:08,/quote/index/SENSEX-BSE30-7426/news/Banks-Financials-and-Capital-Goods-Drag-Indian-Equities-to-End-Lower-on-Friday-43210639/,-0.4767,Negative
"E-commerce, Financial Stocks Lead Asian Equities Lower on Thursday",2023-03-09 09:26:10,/quote/stock/MOGU-INC-47401270/news/E-commerce-Financial-Stocks-Lead-Asian-Equities-Lower-on-Thursday-43204292/,-0.296,Negative
INDIA RUPEE-Rupee ends near 82/USD as likely RBI intervention caps gains,2023-03-09 03:44:01,/news/latest/INDIA-RUPEE-Rupee-ends-near-82-USD-as-likely-RBI-intervention-caps-gains-43199048/,0.34,Positive
Indian shares set to fall on rate fears after Powell's testimony,2023-03-08 08:14:25,/news/latest/Indian-shares-set-to-fall-on-rate-fears-after-Powell-s-testimony-43185800/,-0.1531,Negative
"Tech, Financial Stocks Weigh Down Asian Equities in Tuesday Trading",2023-03-07 10:30:15,/quote/stock/51TALK-ONLINE-EDUCATION-G-28622643/news/Tech-Financial-Stocks-Weigh-Down-Asian-Equities-in-Tuesday-Trading-43182846/,0.0,Neutral
India's HDB Financial Services flags data breach at service provider,2023-03-07 09:23:30,/quote/stock/HDFC-BANK-LIMITED-105516154/news/India-s-HDB-Financial-Services-flags-data-breach-at-service-provider-43182338/,0.0,Neutral
Asian Equities Open Trading Week Modestly Higher,2023-03-06 09:09:09,/quote/stock/SECOO-HOLDING-LIMITED-37839065/news/Asian-Equities-Open-Trading-Week-Modestly-Higher-43171624/,0.0,Neutral
"Tech Stocks, Banks Lead Asian Equities Higher in Friday Trading",2023-03-03 09:10:08,/quote/stock/PINTEC-TECHNOLOGY-HOLDING-46790838/news/Tech-Stocks-Banks-Lead-Asian-Equities-Higher-in-Friday-Trading-43151707/,0.0,Neutral
Asian Equities Nudge Lower After Posting Gains in Thursday Trading,2023-03-02 09:10:10,/quote/stock/IQIYI-INC-42529120/news/Asian-Equities-Nudge-Lower-After-Posting-Gains-in-Thursday-Trading-43139938/,0.0516,Positive
HDFC Bank : IRCTC partners with HDFC Bank to launch India’s most rewarding co-branded travel credit card,2023-03-02 06:32:25,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-IRCTC-partners-with-HDFC-Bank-to-launch-India-s-most-rewarding-co-branded-travel-credi-43138243/,0.7425,Positive
Asian Equities Surge Wednesday as China Reports Manufacturing Growth,2023-03-01 09:06:11,/quote/stock/HIGHEST-56593821/news/Asian-Equities-Surge-Wednesday-as-China-Reports-Manufacturing-Growth-43126844/,0.3818,Positive
"HDFC Bank : opens its first all-women branch in Varanasi, Uttar Pradesh",2023-02-28 08:56:17,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-Bank-opens-its-first-all-women-branch-in-Varanasi-Uttar-Pradesh-43112320/,0.0,Neutral
"Indian importers hedge less, assured by cenbank's rupee support, data suggests",2023-02-28 03:04:19,/news/latest/Indian-importers-hedge-less-assured-by-cenbank-s-rupee-support-data-suggests-43105771/,0.6003,Positive
"Indian banks unprepared for cenbank's ESG push, survey shows -sources",2023-02-28 01:07:03,/quote/stock/AXIS-BANK-LIMITED-46730206/news/Indian-banks-unprepared-for-cenbank-s-ESG-push-survey-shows-sources-43104799/,0.0,Neutral
"Tech, Bank Stocks Buoy Asian Equities in Monday Trading",2023-02-27 09:08:09,/quote/stock/BAOZUN-INC-22283935/news/Tech-Bank-Stocks-Buoy-Asian-Equities-in-Monday-Trading-43099615/,0.0,Neutral
"Rupee down on Fed policy bets, falls less than peers on likely RBI help",2023-02-27 03:45:35,/news/latest/Rupee-down-on-Fed-policy-bets-falls-less-than-peers-on-likely-RBI-help-43095697/,0.4019,Positive
Tulsyan NEC Limited Appoints HDFC Bank Limited as the Escrow Bank,2023-02-25 04:06:00,/quote/stock/HDFC-BANK-LIMITED-105516154/news/Tulsyan-NEC-Limited-Appoints-HDFC-Bank-Limited-as-the-Escrow-Bank-43093274/,-0.4215,Negative
India's economic growth likely slowed further to 4.6% in Oct-Dec,2023-02-24 10:40:54,/news/latest/India-s-economic-growth-likely-slowed-further-to-4-6-in-Oct-Dec-43073584/,0.3818,Positive
"Tech, Bank Stocks Weigh Down Asian Equities in Wednesday Trading",2023-02-22 09:25:12,/quote/stock/MOGU-INC-47401270/news/Tech-Bank-Stocks-Weigh-Down-Asian-Equities-in-Wednesday-Trading-43055509/,0.0,Neutral
"INDIA STOCKS-Indian shares continue slide on rate jitters ahead of Fed, RBI minutes",2023-02-22 03:46:33,/quote/stock/WOCKHARDT-LIMITED-9059063/news/INDIA-STOCKS-Indian-shares-continue-slide-on-rate-jitters-ahead-of-Fed-RBI-minutes-43049508/,0.296,Positive
"Mintoak Innovations Private Limited announced that it has received INR 1.65 billion in funding from PayPal Ventures, Inc., British International Investment Plc, HDFC Bank Limited, Pravega Ventures Partners LLP",2023-02-21 04:30:00,/quote/stock/HDFC-BANK-LIMITED-105516154/news/Mintoak-Innovations-Private-Limited-announced-that-it-has-received-INR-1-65-billion-in-funding-from-43039726/,-0.4215,Negative
India cenbank likely sold $2-$3 bln in week to Feb. 10 to prop rupee-economists,2023-02-20 04:14:16,/news/latest/India-cenbank-likely-sold-2-3-bln-in-week-to-Feb-10-to-prop-rupee-economists-43033757/,0.0,Neutral
INDIA STOCKS-Indian shares fall on U.S. rate-hike worries,2023-02-20 03:43:45,/quote/stock/RELIANCE-INDUSTRIES-LTD-9058833/news/INDIA-STOCKS-Indian-shares-fall-on-U-S-rate-hike-worries-43033558/,-0.1531,Negative
India's HDFC raises $3 billion in largest-ever local bond issue-bankers,2023-02-16 02:24:52,/quote/stock/HDFC-BANK-LIMITED-105516154/news/India-s-HDFC-raises-3-billion-in-largest-ever-local-bond-issue-bankers-43002540/,0.0,Neutral
HDFC's potential rate-hedge pulls down Indian bond yields - traders,2023-02-15 06:47:50,/quote/stock/HDFC-BANK-LIMITED-105516154/news/HDFC-s-potential-rate-hedge-pulls-down-Indian-bond-yields-traders-42991533/,0.0,Neutral
Indian lender HDFC's biggest-ever bond issue to see strong demand - bankers,2023-02-15 02:47:41,/quote/stock/HDFC-BANK-LIMITED-105516154/news/Indian-lender-HDFC-s-biggest-ever-bond-issue-to-see-strong-demand-bankers-42990047/,0.4215,Positive
